PL_NUMBER,PL_AREA,LANDUSE,MAIN_AREA,SERVICE_AREA,CELL_SIZE_TOTAL,CELL_SIZE_MIN,CELL_SIZE_MAX,HOUSING_UNITS,BUILDING_HEIGHT,FLOORS_NUM,TOTAL_AREA,AUTHORITY,DISTRICT,SECTOR_GROUP,CONFIRMATION_YEAR,CONSTRUCTION_TYPE_GROUP
תמל/ 1061,תמל/ 1061-2441,מגורים,1292.0,359.0,718.0,0.0,0.0,6.0,20.0,6.0,1651.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1829,מגורים,488.0,244.0,488.0,0.0,0.0,3.0,14.0,4.0,732.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1908,מגורים,400.0,200.0,400.0,0.0,0.0,3.0,20.0,6.0,600.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2511,מגורים,675.0,188.0,750.0,0.0,0.0,6.0,11.0,3.0,863.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2151,מגורים,912.0,456.0,950.0,0.0,0.0,6.0,14.0,4.0,1368.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1936,מגורים,895.0,249.0,497.0,0.0,0.0,4.0,20.0,6.0,1144.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2156,מגורים,597.0,299.0,597.0,0.0,0.0,4.0,14.0,4.0,896.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-3501,מגורים,621.0,207.0,690.0,0.0,0.0,4.0,14.0,4.0,828.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1834,מגורים,959.0,258.0,738.0,0.0,0.0,6.0,14.0,4.0,1217.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1944,מגורים,333.0,167.0,340.0,0.0,0.0,2.0,14.0,4.0,500.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2427,מגורים,1566.0,435.0,870.0,0.0,0.0,6.0,20.0,6.0,2001.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2515,מגורים,1291.0,359.0,717.0,0.0,0.0,6.0,20.0,6.0,1650.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1902,מגורים,315.0,157.0,472.0,0.0,0.0,4.0,14.0,4.0,472.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1947,מגורים,402.0,201.0,410.0,0.0,0.0,2.0,14.0,4.0,603.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2308,מגורים,701.0,351.0,701.0,0.0,0.0,4.0,14.0,4.0,1052.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2414,מגורים,716.0,199.0,795.0,0.0,0.0,6.0,11.0,3.0,915.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2417,מגורים,1350.0,375.0,750.0,0.0,0.0,6.0,20.0,6.0,1725.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2455,מגורים,733.0,204.0,814.0,0.0,0.0,6.0,11.0,3.0,937.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2601,מגורים,713.0,238.0,792.0,0.0,0.0,4.0,14.0,4.0,951.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-3505,מגורים,678.0,226.0,753.0,0.0,0.0,5.0,14.0,4.0,904.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1924,מגורים,403.0,201.0,411.0,0.0,0.0,2.0,14.0,4.0,604.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1925,מגורים,404.0,202.0,412.0,0.0,0.0,2.0,14.0,4.0,606.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2204,מגורים,687.0,348.0,790.0,0.0,0.0,5.0,14.0,4.0,1035.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2418,מגורים,686.0,191.0,762.0,0.0,0.0,6.0,11.0,3.0,877.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2206,מגורים,784.0,396.0,901.0,0.0,0.0,5.0,14.0,4.0,1180.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2421,מגורים,1400.0,389.0,778.0,0.0,0.0,6.0,20.0,6.0,1789.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2463,מגורים,1492.0,415.0,829.0,0.0,0.0,8.0,20.0,6.0,1907.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2502,מגורים,864.0,240.0,960.0,0.0,0.0,8.0,11.0,3.0,1104.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1241,מגורים,300.0,150.0,300.0,0.0,0.0,2.0,14.0,4.0,450.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1247,מגורים,683.0,342.0,683.0,0.0,0.0,4.0,14.0,4.0,1025.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1246,מגורים,351.0,176.0,351.0,0.0,0.0,2.0,14.0,4.0,527.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1003,מגורים,793.0,397.0,793.0,0.0,0.0,5.0,14.0,4.0,1190.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1026,מגורים,698.0,349.0,698.0,0.0,0.0,4.0,14.0,4.0,1047.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1032,מגורים,649.0,325.0,649.0,0.0,0.0,4.0,14.0,4.0,974.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1222,מגורים,637.0,322.0,671.0,0.0,0.0,4.0,14.0,4.0,959.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1046,מגורים,620.0,310.0,620.0,0.0,0.0,4.0,14.0,4.0,930.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1051,מגורים,801.0,267.0,890.0,0.0,0.0,4.0,14.0,4.0,1068.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1232,מגורים,324.0,164.0,341.0,0.0,0.0,2.0,14.0,4.0,488.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1065,מגורים,403.0,134.0,448.0,0.0,0.0,2.0,14.0,4.0,537.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1143,מגורים,620.0,310.0,620.0,0.0,0.0,4.0,14.0,4.0,930.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1202,מגורים,625.0,309.0,753.0,0.0,0.0,5.0,14.0,4.0,934.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1203,מגורים,393.0,194.0,474.0,0.0,0.0,3.0,14.0,4.0,587.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1204,מגורים,400.0,198.0,482.0,0.0,0.0,3.0,14.0,4.0,598.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1082,מגורים,586.0,195.0,651.0,0.0,0.0,3.0,14.0,4.0,781.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1101,מגורים,1020.0,510.0,1020.0,0.0,0.0,6.0,14.0,4.0,1530.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1212,מגורים,644.0,322.0,644.0,0.0,0.0,4.0,14.0,4.0,966.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1252,מגורים,917.0,459.0,917.0,0.0,0.0,6.0,14.0,4.0,1376.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1271,מגורים,419.0,210.0,419.0,0.0,0.0,3.0,14.0,4.0,629.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1274,מגורים,368.0,184.0,368.0,0.0,0.0,2.0,14.0,4.0,552.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1295,מגורים,298.0,151.0,314.0,0.0,0.0,2.0,14.0,4.0,449.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1282,מגורים,301.0,151.0,301.0,0.0,0.0,2.0,14.0,4.0,452.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1306,מגורים,306.0,153.0,319.0,0.0,0.0,2.0,14.0,4.0,459.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1297,מגורים,637.0,322.0,670.0,0.0,0.0,4.0,14.0,4.0,959.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1706,מגורים,638.0,213.0,709.0,0.0,0.0,4.0,14.0,4.0,851.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1714,מגורים,483.0,161.0,537.0,0.0,0.0,3.0,14.0,4.0,644.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1721,מגורים,392.0,131.0,436.0,0.0,0.0,2.0,14.0,4.0,523.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1725,מגורים,646.0,215.0,718.0,0.0,0.0,4.0,14.0,4.0,861.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1762,מגורים,395.0,132.0,439.0,0.0,0.0,3.0,14.0,4.0,527.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1750,מגורים,557.0,186.0,619.0,0.0,0.0,3.0,14.0,4.0,743.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1768,מגורים,395.0,132.0,439.0,0.0,0.0,3.0,14.0,4.0,527.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1823,מגורים,595.0,298.0,595.0,0.0,0.0,4.0,14.0,4.0,893.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1807,מגורים,506.0,253.0,506.0,0.0,0.0,3.0,14.0,4.0,759.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1827,מגורים,627.0,314.0,627.0,0.0,0.0,4.0,14.0,4.0,941.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1771,מגורים,5611.0,1870.0,6234.0,0.0,0.0,31.0,14.0,4.0,7481.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1772,מגורים,891.0,297.0,990.0,0.0,0.0,6.0,14.0,4.0,1188.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1372,מגורים,366.0,183.0,366.0,0.0,0.0,2.0,14.0,4.0,549.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1374,מגורים,361.0,181.0,361.0,0.0,0.0,2.0,14.0,4.0,542.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1411,מגורים,273.0,137.0,273.0,0.0,0.0,2.0,14.0,4.0,410.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1338,מגורים,647.0,324.0,647.0,0.0,0.0,4.0,14.0,4.0,971.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1467,מגורים,407.0,201.0,490.0,0.0,0.0,3.0,14.0,4.0,608.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1330,מגורים,517.0,259.0,517.0,0.0,0.0,3.0,14.0,4.0,776.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1336,מגורים,1159.0,580.0,1159.0,0.0,0.0,7.0,14.0,4.0,1739.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1378,מגורים,393.0,197.0,393.0,0.0,0.0,2.0,14.0,4.0,590.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1431,מגורים,382.0,191.0,382.0,0.0,0.0,2.0,14.0,4.0,573.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1437,מגורים,469.0,235.0,469.0,0.0,0.0,3.0,14.0,4.0,704.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1350,מגורים,402.0,201.0,402.0,0.0,0.0,2.0,14.0,4.0,603.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1429,מגורים,398.0,199.0,415.0,0.0,0.0,2.0,14.0,4.0,597.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1334,מגורים,987.0,494.0,987.0,0.0,0.0,6.0,14.0,4.0,1481.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1352,מגורים,451.0,226.0,451.0,0.0,0.0,3.0,14.0,4.0,677.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1357,מגורים,416.0,208.0,416.0,0.0,0.0,2.0,14.0,4.0,624.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1397,מגורים,412.0,206.0,412.0,0.0,0.0,2.0,14.0,4.0,618.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1327,מגורים,800.0,215.0,615.0,0.0,0.0,5.0,14.0,4.0,1015.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1360,מגורים,141.0,70.0,281.0,0.0,0.0,2.0,8.0,2.0,211.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1363,מגורים,226.0,113.0,451.0,0.0,0.0,3.0,8.0,2.0,339.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1409,מגורים,379.0,190.0,395.0,0.0,0.0,2.0,14.0,4.0,569.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1410,מגורים,348.0,174.0,348.0,0.0,0.0,2.0,14.0,4.0,522.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1511,מגורים,466.0,233.0,466.0,0.0,0.0,3.0,14.0,4.0,699.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1534,מגורים,538.0,269.0,538.0,0.0,0.0,3.0,14.0,4.0,807.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1533,מגורים,427.0,214.0,427.0,0.0,0.0,3.0,14.0,4.0,641.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1538,מגורים,839.0,382.0,763.0,0.0,0.0,5.0,14.0,4.0,1221.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1830,מגורים,636.0,318.0,636.0,0.0,0.0,4.0,14.0,4.0,954.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1839,מגורים,332.0,166.0,332.0,0.0,0.0,2.0,14.0,4.0,498.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1906,מגורים,361.0,181.0,542.0,0.0,0.0,4.0,14.0,4.0,542.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1911,מגורים,449.0,225.0,449.0,0.0,0.0,4.0,20.0,6.0,674.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2512,מגורים,752.0,209.0,836.0,0.0,0.0,6.0,11.0,3.0,961.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1915,מגורים,832.0,231.0,693.0,0.0,0.0,6.0,14.0,4.0,1063.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1931,מגורים,402.0,201.0,410.0,0.0,0.0,2.0,14.0,4.0,603.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2150,מגורים,913.0,456.0,951.0,0.0,0.0,6.0,14.0,4.0,1369.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1935,מגורים,900.0,250.0,500.0,0.0,0.0,4.0,20.0,6.0,1150.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2211,מגורים,5535.0,1538.0,3075.0,0.0,0.0,25.0,20.0,6.0,7073.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-3502,מגורים,867.0,289.0,963.0,0.0,0.0,6.0,14.0,4.0,1156.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1941,מגורים,494.0,247.0,504.0,0.0,0.0,3.0,14.0,4.0,741.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2301,מגורים,2659.0,739.0,1477.0,0.0,0.0,15.0,20.0,6.0,3398.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2165,מגורים,577.0,289.0,577.0,0.0,0.0,3.0,14.0,4.0,866.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1949,מגורים,990.0,495.0,1010.0,0.0,0.0,6.0,14.0,4.0,1485.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2200,מגורים,892.0,446.0,892.0,0.0,0.0,5.0,20.0,6.0,1338.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1953,מגורים,1202.0,334.0,668.0,0.0,0.0,5.0,20.0,6.0,1536.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2203,מגורים,856.0,433.0,984.0,0.0,0.0,6.0,14.0,4.0,1289.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2419,מגורים,645.0,179.0,717.0,0.0,0.0,6.0,11.0,3.0,824.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2465,מגורים,3569.0,992.0,1983.0,0.0,0.0,20.0,31.0,9.0,4561.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2605,מגורים,779.0,260.0,865.0,0.0,0.0,4.0,14.0,4.0,1039.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2208,מגורים,1051.0,532.0,1208.0,0.0,0.0,7.0,14.0,4.0,1583.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2210,מגורים,3472.0,965.0,1929.0,0.0,0.0,15.0,20.0,6.0,4437.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2402,מגורים,1465.0,407.0,814.0,0.0,0.0,6.0,20.0,6.0,1872.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-2504,מגורים,798.0,222.0,887.0,0.0,0.0,6.0,11.0,3.0,1020.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-793,מגורים ותעסוקה,1944.0,389.0,1450.0,0.0,0.0,0.0,17.0,4.0,2333.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1244,מגורים,982.0,491.0,982.0,0.0,0.0,6.0,14.0,4.0,1473.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1004,מגורים,750.0,375.0,750.0,0.0,0.0,4.0,14.0,4.0,1125.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1005,מגורים,765.0,383.0,765.0,0.0,0.0,5.0,14.0,4.0,1148.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1009,מגורים,1709.0,570.0,1899.0,0.0,0.0,10.0,14.0,4.0,2279.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1031,מגורים,565.0,283.0,565.0,0.0,0.0,3.0,14.0,4.0,848.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1034,מגורים,795.0,398.0,795.0,0.0,0.0,5.0,14.0,4.0,1193.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1103,מגורים,599.0,300.0,599.0,0.0,0.0,4.0,14.0,4.0,899.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1109,מגורים,347.0,116.0,385.0,0.0,0.0,2.0,14.0,4.0,463.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1224,מגורים,633.0,320.0,666.0,0.0,0.0,4.0,14.0,4.0,953.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1043,מגורים,621.0,311.0,621.0,0.0,0.0,4.0,14.0,4.0,932.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1116,מגורים,559.0,280.0,559.0,0.0,0.0,3.0,14.0,4.0,839.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1119,מגורים,876.0,438.0,876.0,0.0,0.0,5.0,14.0,4.0,1314.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1047,מגורים,564.0,282.0,564.0,0.0,0.0,3.0,14.0,4.0,846.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1226,מגורים,767.0,384.0,767.0,0.0,0.0,5.0,14.0,4.0,1151.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1127,מגורים,572.0,191.0,635.0,0.0,0.0,3.0,14.0,4.0,763.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1231,מגורים,903.0,456.0,950.0,0.0,0.0,6.0,14.0,4.0,1359.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1056,מגורים,621.0,311.0,621.0,0.0,0.0,4.0,14.0,4.0,932.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1057,מגורים,620.0,310.0,620.0,0.0,0.0,4.0,14.0,4.0,930.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1058,מגורים,563.0,282.0,563.0,0.0,0.0,3.0,14.0,4.0,845.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1059,מגורים,532.0,266.0,532.0,0.0,0.0,3.0,14.0,4.0,798.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1142,מגורים,249.0,125.0,249.0,0.0,0.0,1.0,14.0,4.0,374.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1069,מגורים,440.0,220.0,440.0,0.0,0.0,3.0,14.0,4.0,660.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1200,מגורים,658.0,325.0,793.0,0.0,0.0,5.0,14.0,4.0,983.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1076,מגורים,422.0,211.0,422.0,0.0,0.0,3.0,14.0,4.0,633.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1208,מגורים,1260.0,630.0,1260.0,0.0,0.0,8.0,14.0,4.0,1890.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1316,מגורים,351.0,176.0,351.0,0.0,0.0,2.0,14.0,4.0,527.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1258,מגורים,207.0,104.0,207.0,0.0,0.0,1.0,14.0,4.0,311.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1255,מגורים,1307.0,654.0,1307.0,0.0,0.0,8.0,14.0,4.0,1961.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1257,מגורים,435.0,218.0,435.0,0.0,0.0,3.0,14.0,4.0,653.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1269,מגורים,441.0,220.0,459.0,0.0,0.0,3.0,14.0,4.0,661.0,ארצית,חיפה,חברה ערבית,2021,חדשה
תמל/ 1061,תמל/ 1061-1277,מגורים,404.0,202.0,404.0,0.0,0.0,2.0,14.0,4.0,606.0,ארצית,חיפה,חברה ערבית,2021,חדשה
